,experiment,item_id,condition,sentence,expected,prediction,error,model
18,relative_clauses,3,embedded_short,the dog that the cats,VBP,VBP,False,5
19,relative_clauses,3,embedded_medium,the dog that the mean cats,VBP,VBP,False,5
20,relative_clauses,3,embedded_long,the dog that the particularly mean cats,VBP,VBP,False,5
21,relative_clauses,3,object_short,the dog that the cats chased,VBZ,VBZ,False,5
22,relative_clauses,3,object_medium,the dog that the mean cats chased,VBZ,VBZ,False,5
23,relative_clauses,3,object_long,the dog that the particularly mean cats chased,VBZ,VBZ,False,5
24,relative_clauses,3,subject_short,the dog that chased the cats,VBZ,VBZ,False,5
25,relative_clauses,3,subject_medium,the dog that chased the mean cats,VBZ,VBP,True,5
26,relative_clauses,3,subject_long,the dog that chased the particularly mean cats,VBZ,VBP,True,5
27,relative_clauses,4,embedded_short,the cop that the lawyers,VBP,VBP,False,5
28,relative_clauses,4,embedded_medium,the cop that the crooked lawyers,VBP,VBP,False,5
29,relative_clauses,4,embedded_long,the cop that the really crooked lawyers,VBP,VBP,False,5
30,relative_clauses,4,object_short,the cop that the lawyers knew,VBZ,VBZ,False,5
31,relative_clauses,4,object_medium,the cop that the crooked lawyers knew,VBZ,VBZ,False,5
32,relative_clauses,4,object_long,the cop that the really crooked lawyers knew,VBZ,VBZ,False,5
33,relative_clauses,4,subject_short,the cop that knew the lawyers,VBZ,VBZ,False,5
34,relative_clauses,4,subject_medium,the cop that knew the crooked lawyers,VBZ,VBZ,False,5
35,relative_clauses,4,subject_long,the cop that knew the really crooked lawyers,VBZ,VBZ,False,5
36,relative_clauses,5,embedded_short,the student that the teachers,VBP,VBP,False,5
37,relative_clauses,5,embedded_medium,the student that the kind teachers,VBP,VBP,False,5
38,relative_clauses,5,embedded_long,the student that the unreasonably kind teachers,VBP,VBZ,True,5
39,relative_clauses,5,object_short,the student that the teachers loved,VBZ,VBZ,False,5
40,relative_clauses,5,object_medium,the student that the kind teachers loved,VBZ,VBZ,False,5
41,relative_clauses,5,object_long,the student that the unreasonably kind teachers loved,VBZ,VBZ,False,5
42,relative_clauses,5,subject_short,the student that loved the teachers,VBZ,VBZ,False,5
43,relative_clauses,5,subject_medium,the student that loved the kind teachers,VBZ,VBZ,False,5
44,relative_clauses,5,subject_long,the student that loved the unreasonably kind teachers,VBZ,VBZ,False,5
45,relative_clauses,6,embedded_short,the captain that the sailors,VBP,VBP,False,5
46,relative_clauses,6,embedded_medium,the captain that the salty sailors,VBP,VBP,False,5
47,relative_clauses,6,embedded_long,the captain that the absolutely salty sailors,VBP,VBP,False,5
48,relative_clauses,6,object_short,the captain that the sailors attacked,VBZ,VBZ,False,5
49,relative_clauses,6,object_medium,the captain that the salty sailors attacked,VBZ,VBZ,False,5
50,relative_clauses,6,object_long,the captain that the absolutely salty sailors attacked,VBZ,VBZ,False,5
51,relative_clauses,6,subject_short,the captain that attacked the sailors,VBZ,VBZ,False,5
52,relative_clauses,6,subject_medium,the captain that attacked the salty sailors,VBZ,VBZ,False,5
53,relative_clauses,6,subject_long,the captain that attacked the absolutely salty sailors,VBZ,VBZ,False,5
54,relative_clauses,7,embedded_short,the boss that the employees,VBP,VBP,False,5
55,relative_clauses,7,embedded_medium,the boss that the untrustworthy employees,VBP,VBP,False,5
56,relative_clauses,7,embedded_long,the boss that the completely untrustworthy employees,VBP,VBP,False,5
57,relative_clauses,7,object_short,the boss that the employees hated,VBZ,VBZ,False,5
58,relative_clauses,7,object_medium,the boss that the untrustworthy employees hated,VBZ,VBZ,False,5
59,relative_clauses,7,object_long,the boss that the completely untrustworthy employees hated,VBZ,VBZ,False,5
60,relative_clauses,7,subject_short,the boss that hated the employees,VBZ,VBP,True,5
61,relative_clauses,7,subject_medium,the boss that hated the untrustworthy employees,VBZ,VBZ,False,5
62,relative_clauses,7,subject_long,the boss that hated the completely untrustworthy employees,VBZ,VBZ,False,5
63,relative_clauses,8,embedded_short,the therapist that the patients,VBP,VBP,False,5
64,relative_clauses,8,embedded_medium,the therapist that the sick patients,VBP,VBP,False,5
65,relative_clauses,8,embedded_long,the therapist that the hopelessly sick patients,VBP,VBP,False,5
66,relative_clauses,8,object_short,the therapist that the patients comforted,VBZ,VBZ,False,5
67,relative_clauses,8,object_medium,the therapist that the sick patients comforted,VBZ,VBZ,False,5
68,relative_clauses,8,object_long,the therapist that the hopelessly sick patients comforted,VBZ,VBZ,False,5
69,relative_clauses,8,subject_short,the therapist that comforted the patients,VBZ,VBZ,False,5
70,relative_clauses,8,subject_medium,the therapist that comforted the sick patients,VBZ,VBZ,False,5
71,relative_clauses,8,subject_long,the therapist that comforted the hopelessly sick patients,VBZ,VBZ,False,5
72,relative_clauses,9,embedded_short,the car that the trucks,VBP,VBP,False,5
73,relative_clauses,9,embedded_medium,the car that the large trucks,VBP,VBP,False,5
74,relative_clauses,9,embedded_long,the car that the massively large trucks,VBP,VBP,False,5
75,relative_clauses,9,object_short,the car that the trucks passed,VBZ,VBP,True,5
76,relative_clauses,9,object_medium,the car that the large trucks passed,VBZ,VBP,True,5
77,relative_clauses,9,object_long,the car that the massively large trucks passed,VBZ,VBP,True,5
78,relative_clauses,9,subject_short,the car that passed the trucks,VBZ,VBZ,False,5
79,relative_clauses,9,subject_medium,the car that passed the large trucks,VBZ,VBZ,False,5
80,relative_clauses,9,subject_long,the car that passed the massively large trucks,VBZ,VBZ,False,5
81,relative_clauses,10,embedded_short,the brick that the stones,VBP,VBP,False,5
82,relative_clauses,10,embedded_medium,the brick that the brittle stones,VBP,VBP,False,5
83,relative_clauses,10,embedded_long,the brick that the surprisingly brittle stones,VBP,VBP,False,5
84,relative_clauses,10,object_short,the brick that the stones hit,VBZ,VBZ,False,5
85,relative_clauses,10,object_medium,the brick that the brittle stones hit,VBZ,VBZ,False,5
86,relative_clauses,10,object_long,the brick that the surprisingly brittle stones hit,VBZ,VBZ,False,5
87,relative_clauses,10,subject_short,the brick that hit the stones,VBZ,VBP,True,5
88,relative_clauses,10,subject_medium,the brick that hit the brittle stones,VBZ,VBZ,False,5
89,relative_clauses,10,subject_long,the brick that hit the surprisingly brittle stones,VBZ,VBZ,False,5
90,relative_clauses,11,embedded_short,the lion that the tigers,VBP,VBP,False,5
91,relative_clauses,11,embedded_medium,the lion that the hungry tigers,VBP,VBP,False,5
92,relative_clauses,11,embedded_long,the lion that the extremely hungry tigers,VBP,VBP,False,5
93,relative_clauses,11,object_short,the lion that the tigers ate,VBZ,VBP,True,5
94,relative_clauses,11,object_medium,the lion that the hungry tigers ate,VBZ,VBZ,False,5
95,relative_clauses,11,object_long,the lion that the extremely hungry tigers ate,VBZ,VBZ,False,5
96,relative_clauses,11,subject_short,the lion that ate the tigers,VBZ,VBZ,False,5
97,relative_clauses,11,subject_medium,the lion that ate the hungry tigers,VBZ,VBZ,False,5
98,relative_clauses,11,subject_long,the lion that ate the extremely hungry tigers,VBZ,VBZ,False,5
99,relative_clauses,12,embedded_short,the mayor that the governors,VBP,VBP,False,5
100,relative_clauses,12,embedded_medium,the mayor that the crooked governors,VBP,VBP,False,5
101,relative_clauses,12,embedded_long,the mayor that the utterly crooked governors,VBP,VBP,False,5
102,relative_clauses,12,object_short,the mayor that the governors supported,VBZ,VBP,True,5
103,relative_clauses,12,object_medium,the mayor that the crooked governors supported,VBZ,VBP,True,5
104,relative_clauses,12,object_long,the mayor that the utterly crooked governors supported,VBZ,VBP,True,5
105,relative_clauses,12,subject_short,the mayor that supported the governors,VBZ,VBZ,False,5
106,relative_clauses,12,subject_medium,the mayor that supported the crooked governors,VBZ,VBZ,False,5
107,relative_clauses,12,subject_long,the mayor that supported the utterly crooked governors,VBZ,VBZ,False,5
108,relative_clauses,13,embedded_short,the mother that the fathers,VBP,VBP,False,5
109,relative_clauses,13,embedded_medium,the mother that the angry fathers,VBP,VBP,False,5
110,relative_clauses,13,embedded_long,the mother that the constantly angry fathers,VBP,VBP,False,5
111,relative_clauses,13,object_short,the mother that the fathers disliked,VBZ,VBZ,False,5
112,relative_clauses,13,object_medium,the mother that the angry fathers disliked,VBZ,VBZ,False,5
113,relative_clauses,13,object_long,the mother that the constantly angry fathers disliked,VBZ,VBZ,False,5
114,relative_clauses,13,subject_short,the mother that disliked the fathers,VBZ,VBZ,False,5
115,relative_clauses,13,subject_medium,the mother that disliked the angry fathers,VBZ,VBZ,False,5
116,relative_clauses,13,subject_long,the mother that disliked the constantly angry fathers,VBZ,VBZ,False,5
117,relative_clauses,14,embedded_short,the boyfriend that the girlfriends,VBP,VBP,False,5
118,relative_clauses,14,embedded_medium,the boyfriend that the special girlfriends,VBP,VBP,False,5
119,relative_clauses,14,embedded_long,the boyfriend that the truly special girlfriends,VBP,VBP,False,5
120,relative_clauses,14,object_short,the boyfriend that the girlfriends missed,VBZ,VBP,True,5
121,relative_clauses,14,object_medium,the boyfriend that the special girlfriends missed,VBZ,VBP,True,5
122,relative_clauses,14,object_long,the boyfriend that the truly special girlfriends missed,VBZ,VBP,True,5
123,relative_clauses,14,subject_short,the boyfriend that missed the girlfriends,VBZ,VBP,True,5
124,relative_clauses,14,subject_medium,the boyfriend that missed the special girlfriends,VBZ,VBP,True,5
125,relative_clauses,14,subject_long,the boyfriend that missed the truly special girlfriends,VBZ,VBP,True,5
126,relative_clauses,15,embedded_short,the janitor that the coaches,VBP,VBP,False,5
127,relative_clauses,15,embedded_medium,the janitor that the strict coaches,VBP,VBP,False,5
128,relative_clauses,15,embedded_long,the janitor that the ruthlessly strict coaches,VBP,VBP,False,5
129,relative_clauses,15,object_short,the janitor that the coaches met,VBZ,VBP,True,5
130,relative_clauses,15,object_medium,the janitor that the strict coaches met,VBZ,VBP,True,5
131,relative_clauses,15,object_long,the janitor that the ruthlessly strict coaches met,VBZ,VBP,True,5
132,relative_clauses,15,subject_short,the janitor that met the coaches,VBZ,VBP,True,5
133,relative_clauses,15,subject_medium,the janitor that met the strict coaches,VBZ,VBP,True,5
134,relative_clauses,15,subject_long,the janitor that met the ruthlessly strict coaches,VBZ,VBP,True,5
135,relative_clauses,16,embedded_short,the player that the managers,VBP,VBP,False,5
136,relative_clauses,16,embedded_medium,the player that the busy managers,VBP,VBP,False,5
137,relative_clauses,16,embedded_long,the player that the frequently busy managers,VBP,VBP,False,5
138,relative_clauses,16,object_short,the player that the managers trusted,VBZ,VBZ,False,5
139,relative_clauses,16,object_medium,the player that the busy managers trusted,VBZ,VBZ,False,5
140,relative_clauses,16,object_long,the player that the frequently busy managers trusted,VBZ,VBZ,False,5
141,relative_clauses,16,subject_short,the player that trusted the managers,VBZ,VBP,True,5
142,relative_clauses,16,subject_medium,the player that trusted the busy managers,VBZ,VBP,True,5
143,relative_clauses,16,subject_long,the player that trusted the frequently busy managers,VBZ,VBP,True,5
144,relative_clauses,17,embedded_short,the athlete that the referees,VBP,VBP,False,5
145,relative_clauses,17,embedded_medium,the athlete that the unfair referees,VBP,VBP,False,5
146,relative_clauses,17,embedded_long,the athlete that the totally unfair referees,VBP,VBP,False,5
147,relative_clauses,17,object_short,the athlete that the referees called,VBZ,VBP,True,5
148,relative_clauses,17,object_medium,the athlete that the unfair referees called,VBZ,VBP,True,5
149,relative_clauses,17,object_long,the athlete that the totally unfair referees called,VBZ,VBZ,False,5
150,relative_clauses,17,subject_short,the athlete that called the referees,VBZ,VBZ,False,5
151,relative_clauses,17,subject_medium,the athlete that called the unfair referees,VBZ,VBZ,False,5
152,relative_clauses,17,subject_long,the athlete that called the totally unfair referees,VBZ,VBZ,False,5
153,relative_clauses,18,embedded_short,the actor that the directors,VBP,VBP,False,5
154,relative_clauses,18,embedded_medium,the actor that the gifted directors,VBP,VBP,False,5
155,relative_clauses,18,embedded_long,the actor that the abnormally gifted directors,VBP,VBP,False,5
156,relative_clauses,18,object_short,the actor that the directors embraced,VBZ,VBZ,False,5
157,relative_clauses,18,object_medium,the actor that the gifted directors embraced,VBZ,VBZ,False,5
158,relative_clauses,18,object_long,the actor that the abnormally gifted directors embraced,VBZ,VBZ,False,5
159,relative_clauses,18,subject_short,the actor that embraced the directors,VBZ,VBZ,False,5
160,relative_clauses,18,subject_medium,the actor that embraced the gifted directors,VBZ,VBZ,False,5
161,relative_clauses,18,subject_long,the actor that embraced the abnormally gifted directors,VBZ,VBZ,False,5
162,relative_clauses,19,embedded_short,the soldier that the terrorists,VBP,VBP,False,5
163,relative_clauses,19,embedded_medium,the soldier that the noble terrorists,VBP,VBP,False,5
164,relative_clauses,19,embedded_long,the soldier that the hopelessly noble terrorists,VBP,VBP,False,5
165,relative_clauses,19,object_short,the soldier that the terrorists shot,VBZ,VBZ,False,5
166,relative_clauses,19,object_medium,the soldier that the noble terrorists shot,VBZ,VBZ,False,5
167,relative_clauses,19,object_long,the soldier that the hopelessly noble terrorists shot,VBZ,VBZ,False,5
168,relative_clauses,19,subject_short,the soldier that shot the terrorists,VBZ,VBZ,False,5
169,relative_clauses,19,subject_medium,the soldier that shot the noble terrorists,VBZ,VBZ,False,5
170,relative_clauses,19,subject_long,the soldier that shot the hopelessly noble terrorists,VBZ,VBZ,False,5
171,relative_clauses,20,embedded_short,the baker that the drivers,VBP,VBP,False,5
172,relative_clauses,20,embedded_medium,the baker that the energetic drivers,VBP,VBP,False,5
173,relative_clauses,20,embedded_long,the baker that the inappropriately energetic drivers,VBP,VBP,False,5
174,relative_clauses,20,object_short,the baker that the drivers paid,VBZ,VBP,True,5
175,relative_clauses,20,object_medium,the baker that the energetic drivers paid,VBZ,VBP,True,5
176,relative_clauses,20,object_long,the baker that the inappropriately energetic drivers paid,VBZ,VBP,True,5
177,relative_clauses,20,subject_short,the baker that paid the drivers,VBZ,VBP,True,5
178,relative_clauses,20,subject_medium,the baker that paid the energetic drivers,VBZ,VBP,True,5
179,relative_clauses,20,subject_long,the baker that paid the inappropriately energetic drivers,VBZ,VBP,True,5
0,relative_clauses,1,embedded_short,the nurse that the doctors,VBP,VBP,False,6
1,relative_clauses,1,embedded_medium,the nurse that the talented doctors,VBP,VBP,False,6
2,relative_clauses,1,embedded_long,the nurse that the amazingly talented doctors,VBP,VBP,False,6
3,relative_clauses,1,object_short,the nurse that the doctors found,VBZ,VBP,True,6
4,relative_clauses,1,object_medium,the nurse that the talented doctors found,VBZ,VBP,True,6
5,relative_clauses,1,object_long,the nurse that the amazingly talented doctors found,VBZ,VBP,True,6
6,relative_clauses,1,subject_short,the nurse that found the doctors,VBZ,VBP,True,6
7,relative_clauses,1,subject_medium,the nurse that found the talented doctors,VBZ,VBP,True,6
8,relative_clauses,1,subject_long,the nurse that found the amazingly talented doctors,VBZ,VBP,True,6
9,relative_clauses,2,embedded_short,the boy that the girls,VBP,VBP,False,6
10,relative_clauses,2,embedded_medium,the boy that the beautiful girls,VBP,VBP,False,6
11,relative_clauses,2,embedded_long,the boy that the very beautiful girls,VBP,VBP,False,6
12,relative_clauses,2,object_short,the boy that the girls helped,VBZ,VBZ,False,6
13,relative_clauses,2,object_medium,the boy that the beautiful girls helped,VBZ,VBZ,False,6
14,relative_clauses,2,object_long,the boy that the very beautiful girls helped,VBZ,VBZ,False,6
15,relative_clauses,2,subject_short,the boy that helped the girls,VBZ,VBP,True,6
16,relative_clauses,2,subject_medium,the boy that helped the beautiful girls,VBZ,VBP,True,6
17,relative_clauses,2,subject_long,the boy that helped the very beautiful girls,VBZ,VBP,True,6
18,relative_clauses,3,embedded_short,the dog that the cats,VBP,VBP,False,6
19,relative_clauses,3,embedded_medium,the dog that the mean cats,VBP,VBP,False,6
20,relative_clauses,3,embedded_long,the dog that the particularly mean cats,VBP,VBP,False,6
21,relative_clauses,3,object_short,the dog that the cats chased,VBZ,VBZ,False,6
22,relative_clauses,3,object_medium,the dog that the mean cats chased,VBZ,VBZ,False,6
23,relative_clauses,3,object_long,the dog that the particularly mean cats chased,VBZ,VBZ,False,6
24,relative_clauses,3,subject_short,the dog that chased the cats,VBZ,VBZ,False,6
25,relative_clauses,3,subject_medium,the dog that chased the mean cats,VBZ,VBZ,False,6
26,relative_clauses,3,subject_long,the dog that chased the particularly mean cats,VBZ,VBZ,False,6
27,relative_clauses,4,embedded_short,the cop that the lawyers,VBP,VBP,False,6
28,relative_clauses,4,embedded_medium,the cop that the crooked lawyers,VBP,VBP,False,6
29,relative_clauses,4,embedded_long,the cop that the really crooked lawyers,VBP,VBP,False,6
30,relative_clauses,4,object_short,the cop that the lawyers knew,VBZ,VBZ,False,6
31,relative_clauses,4,object_medium,the cop that the crooked lawyers knew,VBZ,VBZ,False,6
32,relative_clauses,4,object_long,the cop that the really crooked lawyers knew,VBZ,VBZ,False,6
33,relative_clauses,4,subject_short,the cop that knew the lawyers,VBZ,VBP,True,6
34,relative_clauses,4,subject_medium,the cop that knew the crooked lawyers,VBZ,VBP,True,6
35,relative_clauses,4,subject_long,the cop that knew the really crooked lawyers,VBZ,VBP,True,6
36,relative_clauses,5,embedded_short,the student that the teachers,VBP,VBP,False,6
37,relative_clauses,5,embedded_medium,the student that the kind teachers,VBP,VBP,False,6
38,relative_clauses,5,embedded_long,the student that the unreasonably kind teachers,VBP,VBP,False,6
39,relative_clauses,5,object_short,the student that the teachers loved,VBZ,VBZ,False,6
40,relative_clauses,5,object_medium,the student that the kind teachers loved,VBZ,VBZ,False,6
41,relative_clauses,5,object_long,the student that the unreasonably kind teachers loved,VBZ,VBZ,False,6
42,relative_clauses,5,subject_short,the student that loved the teachers,VBZ,VBZ,False,6
43,relative_clauses,5,subject_medium,the student that loved the kind teachers,VBZ,VBZ,False,6
44,relative_clauses,5,subject_long,the student that loved the unreasonably kind teachers,VBZ,VBZ,False,6
45,relative_clauses,6,embedded_short,the captain that the sailors,VBP,VBP,False,6
46,relative_clauses,6,embedded_medium,the captain that the salty sailors,VBP,VBP,False,6
47,relative_clauses,6,embedded_long,the captain that the absolutely salty sailors,VBP,VBP,False,6
48,relative_clauses,6,object_short,the captain that the sailors attacked,VBZ,VBZ,False,6
49,relative_clauses,6,object_medium,the captain that the salty sailors attacked,VBZ,VBZ,False,6
50,relative_clauses,6,object_long,the captain that the absolutely salty sailors attacked,VBZ,VBZ,False,6
51,relative_clauses,6,subject_short,the captain that attacked the sailors,VBZ,VBZ,False,6
52,relative_clauses,6,subject_medium,the captain that attacked the salty sailors,VBZ,VBZ,False,6
53,relative_clauses,6,subject_long,the captain that attacked the absolutely salty sailors,VBZ,VBZ,False,6
54,relative_clauses,7,embedded_short,the boss that the employees,VBP,VBP,False,6
55,relative_clauses,7,embedded_medium,the boss that the untrustworthy employees,VBP,VBP,False,6
56,relative_clauses,7,embedded_long,the boss that the completely untrustworthy employees,VBP,VBP,False,6
57,relative_clauses,7,object_short,the boss that the employees hated,VBZ,VBZ,False,6
58,relative_clauses,7,object_medium,the boss that the untrustworthy employees hated,VBZ,VBZ,False,6
59,relative_clauses,7,object_long,the boss that the completely untrustworthy employees hated,VBZ,VBZ,False,6
60,relative_clauses,7,subject_short,the boss that hated the employees,VBZ,VBP,True,6
61,relative_clauses,7,subject_medium,the boss that hated the untrustworthy employees,VBZ,VBP,True,6
62,relative_clauses,7,subject_long,the boss that hated the completely untrustworthy employees,VBZ,VBP,True,6
63,relative_clauses,8,embedded_short,the therapist that the patients,VBP,VBP,False,6
64,relative_clauses,8,embedded_medium,the therapist that the sick patients,VBP,VBP,False,6
65,relative_clauses,8,embedded_long,the therapist that the hopelessly sick patients,VBP,VBP,False,6
66,relative_clauses,8,object_short,the therapist that the patients comforted,VBZ,VBZ,False,6
67,relative_clauses,8,object_medium,the therapist that the sick patients comforted,VBZ,VBZ,False,6
68,relative_clauses,8,object_long,the therapist that the hopelessly sick patients comforted,VBZ,VBZ,False,6
69,relative_clauses,8,subject_short,the therapist that comforted the patients,VBZ,VBZ,False,6
70,relative_clauses,8,subject_medium,the therapist that comforted the sick patients,VBZ,VBZ,False,6
71,relative_clauses,8,subject_long,the therapist that comforted the hopelessly sick patients,VBZ,VBZ,False,6
72,relative_clauses,9,embedded_short,the car that the trucks,VBP,VBP,False,6
73,relative_clauses,9,embedded_medium,the car that the large trucks,VBP,VBP,False,6
74,relative_clauses,9,embedded_long,the car that the massively large trucks,VBP,VBP,False,6
75,relative_clauses,9,object_short,the car that the trucks passed,VBZ,VBP,True,6
76,relative_clauses,9,object_medium,the car that the large trucks passed,VBZ,VBP,True,6
77,relative_clauses,9,object_long,the car that the massively large trucks passed,VBZ,VBP,True,6
78,relative_clauses,9,subject_short,the car that passed the trucks,VBZ,VBP,True,6
79,relative_clauses,9,subject_medium,the car that passed the large trucks,VBZ,VBP,True,6
80,relative_clauses,9,subject_long,the car that passed the massively large trucks,VBZ,VBP,True,6
81,relative_clauses,10,embedded_short,the brick that the stones,VBP,VBP,False,6
82,relative_clauses,10,embedded_medium,the brick that the brittle stones,VBP,VBP,False,6
83,relative_clauses,10,embedded_long,the brick that the surprisingly brittle stones,VBP,VBP,False,6
84,relative_clauses,10,object_short,the brick that the stones hit,VBZ,VBZ,False,6
85,relative_clauses,10,object_medium,the brick that the brittle stones hit,VBZ,VBZ,False,6
86,relative_clauses,10,object_long,the brick that the surprisingly brittle stones hit,VBZ,VBZ,False,6
87,relative_clauses,10,subject_short,the brick that hit the stones,VBZ,VBP,True,6
88,relative_clauses,10,subject_medium,the brick that hit the brittle stones,VBZ,VBP,True,6
89,relative_clauses,10,subject_long,the brick that hit the surprisingly brittle stones,VBZ,VBP,True,6
90,relative_clauses,11,embedded_short,the lion that the tigers,VBP,VBP,False,6
91,relative_clauses,11,embedded_medium,the lion that the hungry tigers,VBP,VBP,False,6
92,relative_clauses,11,embedded_long,the lion that the extremely hungry tigers,VBP,VBP,False,6
93,relative_clauses,11,object_short,the lion that the tigers ate,VBZ,VBZ,False,6
94,relative_clauses,11,object_medium,the lion that the hungry tigers ate,VBZ,VBZ,False,6
95,relative_clauses,11,object_long,the lion that the extremely hungry tigers ate,VBZ,VBZ,False,6
96,relative_clauses,11,subject_short,the lion that ate the tigers,VBZ,VBP,True,6
97,relative_clauses,11,subject_medium,the lion that ate the hungry tigers,VBZ,VBP,True,6
98,relative_clauses,11,subject_long,the lion that ate the extremely hungry tigers,VBZ,VBP,True,6
99,relative_clauses,12,embedded_short,the mayor that the governors,VBP,VBP,False,6
100,relative_clauses,12,embedded_medium,the mayor that the crooked governors,VBP,VBP,False,6
101,relative_clauses,12,embedded_long,the mayor that the utterly crooked governors,VBP,VBP,False,6
102,relative_clauses,12,object_short,the mayor that the governors supported,VBZ,VBP,True,6
103,relative_clauses,12,object_medium,the mayor that the crooked governors supported,VBZ,VBP,True,6
104,relative_clauses,12,object_long,the mayor that the utterly crooked governors supported,VBZ,VBZ,False,6
105,relative_clauses,12,subject_short,the mayor that supported the governors,VBZ,VBZ,False,6
106,relative_clauses,12,subject_medium,the mayor that supported the crooked governors,VBZ,VBZ,False,6
107,relative_clauses,12,subject_long,the mayor that supported the utterly crooked governors,VBZ,VBZ,False,6
108,relative_clauses,13,embedded_short,the mother that the fathers,VBP,VBP,False,6
109,relative_clauses,13,embedded_medium,the mother that the angry fathers,VBP,VBP,False,6
110,relative_clauses,13,embedded_long,the mother that the constantly angry fathers,VBP,VBZ,True,6
111,relative_clauses,13,object_short,the mother that the fathers disliked,VBZ,VBZ,False,6
112,relative_clauses,13,object_medium,the mother that the angry fathers disliked,VBZ,VBZ,False,6
113,relative_clauses,13,object_long,the mother that the constantly angry fathers disliked,VBZ,VBZ,False,6
114,relative_clauses,13,subject_short,the mother that disliked the fathers,VBZ,VBZ,False,6
115,relative_clauses,13,subject_medium,the mother that disliked the angry fathers,VBZ,VBZ,False,6
116,relative_clauses,13,subject_long,the mother that disliked the constantly angry fathers,VBZ,VBZ,False,6
117,relative_clauses,14,embedded_short,the boyfriend that the girlfriends,VBP,VBP,False,6
118,relative_clauses,14,embedded_medium,the boyfriend that the special girlfriends,VBP,VBP,False,6
119,relative_clauses,14,embedded_long,the boyfriend that the truly special girlfriends,VBP,VBP,False,6
120,relative_clauses,14,object_short,the boyfriend that the girlfriends missed,VBZ,VBZ,False,6
121,relative_clauses,14,object_medium,the boyfriend that the special girlfriends missed,VBZ,VBZ,False,6
122,relative_clauses,14,object_long,the boyfriend that the truly special girlfriends missed,VBZ,VBZ,False,6
123,relative_clauses,14,subject_short,the boyfriend that missed the girlfriends,VBZ,VBZ,False,6
124,relative_clauses,14,subject_medium,the boyfriend that missed the special girlfriends,VBZ,VBP,True,6
125,relative_clauses,14,subject_long,the boyfriend that missed the truly special girlfriends,VBZ,VBZ,False,6
126,relative_clauses,15,embedded_short,the janitor that the coaches,VBP,VBP,False,6
127,relative_clauses,15,embedded_medium,the janitor that the strict coaches,VBP,VBP,False,6
128,relative_clauses,15,embedded_long,the janitor that the ruthlessly strict coaches,VBP,VBP,False,6
129,relative_clauses,15,object_short,the janitor that the coaches met,VBZ,VBP,True,6
130,relative_clauses,15,object_medium,the janitor that the strict coaches met,VBZ,VBP,True,6
131,relative_clauses,15,object_long,the janitor that the ruthlessly strict coaches met,VBZ,VBZ,False,6
132,relative_clauses,15,subject_short,the janitor that met the coaches,VBZ,VBP,True,6
133,relative_clauses,15,subject_medium,the janitor that met the strict coaches,VBZ,VBP,True,6
134,relative_clauses,15,subject_long,the janitor that met the ruthlessly strict coaches,VBZ,VBP,True,6
135,relative_clauses,16,embedded_short,the player that the managers,VBP,VBP,False,6
136,relative_clauses,16,embedded_medium,the player that the busy managers,VBP,VBP,False,6
137,relative_clauses,16,embedded_long,the player that the frequently busy managers,VBP,VBP,False,6
138,relative_clauses,16,object_short,the player that the managers trusted,VBZ,VBZ,False,6
139,relative_clauses,16,object_medium,the player that the busy managers trusted,VBZ,VBZ,False,6
140,relative_clauses,16,object_long,the player that the frequently busy managers trusted,VBZ,VBZ,False,6
141,relative_clauses,16,subject_short,the player that trusted the managers,VBZ,VBP,True,6
142,relative_clauses,16,subject_medium,the player that trusted the busy managers,VBZ,VBP,True,6
143,relative_clauses,16,subject_long,the player that trusted the frequently busy managers,VBZ,VBP,True,6
144,relative_clauses,17,embedded_short,the athlete that the referees,VBP,VBP,False,6
145,relative_clauses,17,embedded_medium,the athlete that the unfair referees,VBP,VBP,False,6
146,relative_clauses,17,embedded_long,the athlete that the totally unfair referees,VBP,VBP,False,6
147,relative_clauses,17,object_short,the athlete that the referees called,VBZ,VBZ,False,6
148,relative_clauses,17,object_medium,the athlete that the unfair referees called,VBZ,VBZ,False,6
149,relative_clauses,17,object_long,the athlete that the totally unfair referees called,VBZ,VBZ,False,6
150,relative_clauses,17,subject_short,the athlete that called the referees,VBZ,VBZ,False,6
151,relative_clauses,17,subject_medium,the athlete that called the unfair referees,VBZ,VBZ,False,6
152,relative_clauses,17,subject_long,the athlete that called the totally unfair referees,VBZ,VBZ,False,6
153,relative_clauses,18,embedded_short,the actor that the directors,VBP,VBP,False,6
154,relative_clauses,18,embedded_medium,the actor that the gifted directors,VBP,VBP,False,6
155,relative_clauses,18,embedded_long,the actor that the abnormally gifted directors,VBP,VBP,False,6
156,relative_clauses,18,object_short,the actor that the directors embraced,VBZ,VBZ,False,6
157,relative_clauses,18,object_medium,the actor that the gifted directors embraced,VBZ,VBZ,False,6
158,relative_clauses,18,object_long,the actor that the abnormally gifted directors embraced,VBZ,VBZ,False,6
159,relative_clauses,18,subject_short,the actor that embraced the directors,VBZ,VBP,True,6
160,relative_clauses,18,subject_medium,the actor that embraced the gifted directors,VBZ,VBP,True,6
161,relative_clauses,18,subject_long,the actor that embraced the abnormally gifted directors,VBZ,VBP,True,6
162,relative_clauses,19,embedded_short,the soldier that the terrorists,VBP,VBP,False,6
163,relative_clauses,19,embedded_medium,the soldier that the noble terrorists,VBP,VBP,False,6
164,relative_clauses,19,embedded_long,the soldier that the hopelessly noble terrorists,VBP,VBP,False,6
